Country,Year,Sampling Point Id,Air Quality Station EoI Code,Longitude,Latitude,Altitude,Air Quality Station Area,Air Quality Station Type,AirQualityStation
Belgium,2025,SPO-BETR501_00005_100,BETR501,4.4522,50.4093,115.0,Urban,Background,STA-BETR501
Belgium,2014,SPO-BETR240_00005_100,BETR240,5.3975,50.5836,135.0,Suburban,Industrial,STA-BETR240
Belgium,2021,SPO-BETR512_00005_100,BETR512,4.3959,50.4078,107.0,Suburban,Industrial,STA-BETR512
Belgium,2015,SPO-BETR223_00005_100,BETR223,5.5164,50.6207,50.0,Suburban,Industrial,STA-BETR223
Belgium,2015,SPO-BETR502_00005_100,BETR502,4.4587,50.429,135.0,Suburban,Background,STA-BETR502
Belgium,2008,SPO-BETN066_00005_100,BETN066,6.0023,50.6289,295.0,rural,Background,STA-BETN066
Bosnia and Herzegovina,2021,SPO-BA0029A_00005_100,BA0029A,18.4231,43.8675,630.0,Urban,Background,STA-BA0029A
Bosnia and Herzegovina,2021,SPO-BA0040A_00005_100,BA0040A,17.2679,44.343,421.0,Urban,Background,STA-BA0040A
Bosnia and Herzegovina,2018,SPO-BA0047A_00005_100,BA0047A,17.59,45.07,88.0,Urban,Industrial,STA-BA0047A
Bosnia and Herzegovina,2018,SPO-BA0048A_00005_100,BA0048A,16.71,44.97,133.0,Urban,Background,STA-BA0048A
Bosnia and Herzegovina,2025,SPO-BA0043A_00005_100,BA0043A,18.3111,43.8301,498.0,Urban,Background,STA-BA0043A
Bosnia and Herzegovina,2024,SPO-BA0050A_00005_100,BA0050A,18.2693,43.96,459.0,Urban,Background,STA-BA0050A
Bosnia and Herzegovina,2019,SPO-BA0042A_00005_100,BA0042A,18.3637,43.8484,512.0,Urban,Background,STA-BA0042A
Bosnia and Herzegovina,2018,SPO-BA0039A_00005_100,BA0039A,17.932,44.1952,332.0,Urban,Background,STA-BA0039A
Bulgaria,2017,SPO-BG0013A_00005_500,BG0013A,27.5872,43.223,20.0,Urban,Background,STA-BG0013A
Bulgaria,2015,SPO-BG0026A_00005_100,BG0026A,25.8754,42.1465,136.0,Urban,Industrial,STA-BG0026A
Bulgaria,2014,SPO-BG0041A_00005_500,BG0041A,25.5935,42.0564,103.0,Urban,Background,STA-BG0041A
Bulgaria,2020,SPO-BG0043A_00005_500,BG0043A,23.5574,43.208,363.0,Urban,Background,STA-BG0043A
Bulgaria,2013,SPO-BG0044A_00005_500,BG0044A,27.3751,42.5189,6.0,Urban,Industrial,STA-BG0044A
Bulgaria,2013,SPO-BG0056A_00005_100,BG0056A,27.421,42.4566,51.0,Urban,Background,STA-BG0056A
Bulgaria,2015,SPO-BG0045A_00005_100,BG0045A,25.9641,43.8514,41.0,Urban,Background,STA-BG0045A
Bulgaria,2019,SPO-BG0057A_00005_100,BG0057A,25.6912,43.1265,172.0,Urban,Background,STA-BG0057A
Bulgaria,2016,SPO-BG0058A_00005_100,BG0058A,23.0978,42.0019,414.0,Urban,Background,STA-BG0058A
Bulgaria,2014,SPO-BG0073A_00005_100,BG0073A,23.2684,42.6698,615.0,Urban,Traffic,STA-BG0073A
Bulgaria,2013,SPO-BG0050A_00005_100,BG0050A,23.2968,42.6806,581.0,Urban,Background,STA-BG0050A
Bulgaria,2018,SPO-BG0040A_00005_100,BG0040A,23.311,42.7323,534.0,Urban,Background,STA-BG0040A
Bulgaria,2025,SPO-BG0075A_00005_100,BG0075A,27.9157,43.2244,83.0,Urban,Background,STA-BG0075A
Bulgaria,2017,SPO-BG0051A_00005_100,BG0051A,24.7652,42.1429,166.0,Urban,Background,STA-BG0051A
Bulgaria,2014,SPO-BG0070A_00005_100,BG0070A,23.2439,42.6372,1321.0,Rural,Background,STA-BG0070A
Bulgaria,2017,SPO-BG0078A_00005_100,BG0078A,24.788,42.1412,0.0,Urban,Traffic,STA-BG0078A
Bulgaria,2018,SPO-BG0052A_00005_100,BG0052A,23.4002,42.6665,548.0,Urban,Background,STA-BG0052A
Bulgaria,2024,SPO-BG0079A_00005_100,BG0079A,23.3833,42.6555,0.0,Urban,Traffic,STA-BG0079A
Bulgaria,2017,SPO-BG0053R_00005_100,BG0053R,24.7381,41.6943,1720.0,Rural,Background,STA-BG0053R
Bulgaria,2018,SPO-BG0071A_00005_100,BG0071A,27.721,42.6598,27.0,Urban,Background,STA-BG0071A
Bulgaria,2019,SPO-BG0080A_00005_100,BG0080A,23.0322,42.6103,0.0,Urban,Background,STA-BG0080A
Bulgaria,2019,SPO-BG0083A_00005_100,BG0083A,27.936,43.2173,51.0,Urban,Background,STA-BG0083A
Bulgaria,2016,SPO-BG0055A_00005_100,BG0055A,25.6374,42.4324,208.0,Urban,Traffic,STA-BG0055A
Cyprus,2019,SPO-CY0002R_00005_102,CY0002R,33.0578,35.038,532.0,Rural,Background,STA-CY0002R
Cyprus,2018,SPO-CY0004A_00005_100,CY0004A,33.3478,35.1519,175.0,Urban,Traffic,STA-CY0004A
Denmark,2017,SPO-DK0012R_00005_102,DK0012R,12.0889,55.6942,3.0,Rural,Background,STA-DK0012R
Denmark,2018,SPO-DK0034A_00005_100,DK0034A,12.5711,55.6743,5.0,Urban,Traffic,STA-DK0034A
Denmark,2015,SPO-DK0030A_00005_105,DK0030A,12.5533,55.6983,5.0,Urban,Traffic,STA-DK0030A
Denmark,2013,SPO-DK0051A_00005_101,DK0051A,10.2008,56.1506,10.0,Urban,Traffic,STA-DK0051A
Denmark,2013,SPO-DK0045A_00005_103,DK0045A,12.5614,55.7003,25.0,Urban,Background,STA-DK0045A
Denmark,2013,SPO-DK0054A_00005_100,DK0054A,10.7155,54.7545,10.0,Rural,Background,STA-DK0054A
Denmark,2021,SPO-DK0058A_00005_100,DK0058A,10.3669,55.398,10.0,Urban,Traffic,STA-DK0058A
Denmark,2007,SPO-DK0046A_00005_101,DK0046A,10.3892,55.3964,25.0,urban,Background,STA-DK0046A
Denmark,2006,SPO-DK0053A_00005_101,DK0053A,9.9309,57.0467,30.0,urban,Background,STA-DK0053A
Estonia,2023,SPO-EE0015A_00005_100,EE0015A,24.6986,59.4569,9.0,Urban,Industrial,STA-EE0015A
Estonia,2015,SPO-EE0022A_00005_100,EE0022A,28.1792,59.3762,25.0,Urban,Background,STA-EE0022A
Estonia,2013,SPO-EE0009R_00005_100,EE0009R,25.9306,59.4944,32.0,Rural,Background,STA-EE0009R
Estonia,2013,SPO-EE0021A_00005_100,EE0021A,26.7347,58.3706,41.0,Urban,Background,STA-EE0021A
Estonia,2017,SPO-EE0020A_00005_100,EE0020A,24.7606,59.4311,5.0,Urban,Traffic,STA-EE0020A
Estonia,2015,SPO-EE0019A_00005_100,EE0019A,27.2786,59.4097,60.0,Urban,Industrial,STA-EE0019A
Estonia,2022,SPO-EE0018A_00005_101,EE0018A,24.6495,59.4142,6.0,Urban,Background,STA-EE0018A
Finland,2016,SPO-FI00893_00005_100,FI00893,27.6754,60.53,4.0,Rural,Background,STA-FI00893
Finland,2013,SPO-FI00549_00005_100,FI00549,23.7357,61.4987,120.0,Urban,Traffic,STA-FI00549
Finland,2016,SPO-FI00841_00005_100,FI00841,24.8113,60.2202,9.0,Urban,Traffic,STA-FI00841
Finland,2014,SPO-FI00558_00005_100,FI00558,27.6869,62.8933,87.0,Urban,Traffic,STA-FI00558
Finland,2021,SPO-FI00839_00005_100,FI00839,27.6619,62.882,107.0,Urban,Traffic,STA-FI00839
Finland,2014,SPO-FI00431_00005_100,FI00431,25.7111,62.2899,143.0,Suburban,Background,STA-FI00431
Finland,2016,SPO-FI00363_00005_100,FI00363,27.6695,62.8936,112.0,Urban,Background,STA-FI00363
Finland,2024,SPO-FI00928_00005_100,FI00928,21.8133,61.4823,2.0,Urban,Traffic,STA-FI00928
France,2025,SPO-FR04002_5,FR04002,2.2944,48.9303,28.0,Urban,Background,STA-FR04002
France,2018,SPO-FR04031_5,FR04031,2.3112,48.8688,34.0,Urban,Traffic,STA-FR04031
France,2024,SPO-FR04034_5,FR04034,2.3758,48.7759,95.0,Urban,Background,STA-FR04034
France,2025,SPO-FR04058_5,FR04058,2.3567,48.9253,35.0,Urban,Traffic,STA-FR04058
France,2013,SPO-FR04012_5,FR04012,2.3275,48.8278,66.0,Urban,Traffic,STA-FR04012
France,2025,SPO-FR04004_5,FR04004,2.3467,48.8917,60.0,Urban,Background,STA-FR04004
France,2016,SPO-FR04123_5,FR04123,2.3908,48.9022,44.0,Urban,Traffic,STA-FR04123
France,2024,SPO-FR04098_5,FR04098,2.6353,48.8403,80.0,Urban,Background,STA-FR04098
France,2021,SPO-FR04150_5,FR04150,2.2406,48.8914,58.0,Urban,Background,STA-FR04150
France,2024,SPO-FR04156_5,FR04156,2.4525,48.9025,51.0,Urban,Background,STA-FR04156
France,2015,SPO-FR04118_5,FR04118,2.3325,48.8703,45.0,Urban,Traffic,STA-FR04118
France,2023,SPO-FR04131_5,FR04131,2.3303,48.8733,42.0,Urban,Traffic,STA-FR04131
France,2014,SPO-FR23070_5,FR23070,-1.7832,47.2832,62.0,Suburban,Industrial,STA-FR23070
France,2018,SPO-FR23078_5,FR23078,-0.8861,47.0544,100.0,Urban,Background,STA-FR23078
France,2022,SPO-FR23120_5,FR23120,-0.5561,47.4685,30.0,Urban,Background,STA-FR23120
France,2017,SPO-FR23107_5,FR23107,-1.5733,47.2528,20.0,Urban,Background,STA-FR23107
France,2013,SPO-FR04328_5,FR04328,2.6453,48.3547,127.0,Rural,Background,STA-FR04328
France,2024,SPO-FR04179_5,FR04179,2.2699,48.8304,32.0,Urban,Background,STA-FR04179
France,2014,SPO-FR23068_5,FR23068,-1.9366,47.2475,25.0,Rural,Industrial,STA-FR23068
France,2020,SPO-FR23110_5,FR23110,-2.2499,47.2641,10.0,Urban,Background,STA-FR23110
France,2018,SPO-FR23123_5,FR23123,-0.7677,48.0694,51.0,Urban,Background,STA-FR23123
France,2024,SPO-FR23177_5,FR23177,-0.444,47.7877,54.0,Rural,Background,STA-FR23177
France,2019,SPO-FR23238_5,FR23238,-1.5817,47.1942,10.0,Urban,Industrial,STA-FR23238
France,2014,SPO-FR23152_5,FR23152,-1.4368,46.6607,50.0,Urban,Background,STA-FR23152
France,2015,SPO-FR23188_5,FR23188,-1.5375,47.2225,20.0,Urban,Background,STA-FR23188
France,2020,SPO-FR09003_5,FR09003,-1.1537,46.1626,10.0,Urban,Background,STA-FR09003
France,2019,SPO-FR23239_5,FR23239,-1.5915,47.1859,21.0,Urban,Industrial,STA-FR23239
France,2015,SPO-FR23124_5,FR23124,-0.7437,46.6567,100.0,Rural,Background,STA-FR23124
France,2018,SPO-FR09015_5,FR09015,0.3585,46.587,119.0,Urban,Background,STA-FR09015
France,2015,SPO-FR09103_5,FR09103,0.1672,45.6474,83.0,Urban,Background,STA-FR09103
France,2015,SPO-FR31001_5,FR31001,-0.5804,44.8612,3.0,Urban,Background,STA-FR31001
France,2025,SPO-FR09403_5,FR09403,0.3404,46.5912,77.0,Urban,Traffic,STA-FR09403
France,2017,SPO-FR31003_5,FR31003,-0.545,44.8496,3.0,Urban,Traffic,STA-FR31003
France,2013,SPO-FR09404_5,FR09404,0.3456,46.584,110.0,Urban,Background,STA-FR09404
France,2017,SPO-FR09301_5,FR09301,-0.1355,46.8244,120.0,Suburban,Background,STA-FR09301
France,2018,SPO-FR09106_5,FR09106,0.1624,45.6515,64.0,Urban,Traffic,STA-FR09106
France,2025,SPO-FR31002_5,FR31002,-0.5894,44.8005,20.0,Urban,Background,STA-FR31002
France,2014,SPO-FR09016_5,FR09016,0.0997,45.6088,51.0,Suburban,Background,STA-FR09016
France,2022,SPO-FR31007_5,FR31007,-0.5158,44.9003,36.0,Urban,Background,STA-FR31007
France,2016,SPO-FR31006_5,FR31006,-0.6511,44.8414,36.0,Urban,Traffic,STA-FR31006
France,2019,SPO-FR09399_5,FR09399,-0.4664,46.322,28.0,Urban,Traffic,STA-FR09399
France,2014,SPO-FR31021_5,FR31021,-0.5382,43.3763,123.0,Rural,Background,STA-FR31021
France,2017,SPO-FR31032_5,FR31032,0.6239,44.1922,50.0,Urban,Background,STA-FR31032
France,2013,SPO-FR31013_5,FR31013,-0.3915,43.3108,197.0,Urban,Background,STA-FR31013
France,2021,SPO-FR31016_5,FR31016,-1.4892,43.4798,35.0,Urban,Background,STA-FR31016
France,2024,SPO-FR31017_5,FR31017,-1.5288,43.494,40.0,Urban,Traffic,STA-FR31017
France,2013,SPO-FR31039_5,FR31039,-0.3521,43.3111,218.0,Urban,Traffic,STA-FR31039
France,2013,SPO-FR09017_5,FR09017,-0.3234,45.6947,29.0,Urban,Background,STA-FR09017
France,2014,SPO-FR31036_5,FR31036,-1.0386,43.7046,14.0,Urban,Background,STA-FR31036
France,2013,SPO-FR31014_5,FR31014,-0.3228,43.3078,227.0,Urban,Background,STA-FR31014
France,2015,SPO-FR09019_5,FR09019,-0.4589,46.3296,48.0,Urban,Background,STA-FR09019
France,2021,SPO-FR31033_5,FR31033,0.7272,45.1898,142.0,Urban,Background,STA-FR31033
France,2014,SPO-FR31041_5,FR31041,-0.4914,43.8961,46.0,Urban,Traffic,STA-FR31041
France,2021,SPO-FR31045_5,FR31045,-0.5985,44.8338,15.0,Urban,Traffic,STA-FR31045
France,2013,SPO-FR31040_5,FR31040,0.1427,44.5088,17.0,Suburban,Traffic,STA-FR31040
France,2023,SPO-FR35005_5,FR35005,1.873,46.1736,437.0,Urban,Background,STA-FR35005
France,2014,SPO-FR35010_5,FR35010,1.2548,45.83,246.0,Urban,Traffic,STA-FR35010
France,2017,SPO-FR35002_5,FR35002,0.8984,45.8849,227.0,Urban,Background,STA-FR35002
France,2019,SPO-FR35003_5,FR35003,1.2569,45.8311,288.0,Urban,Background,STA-FR35003
France,2017,SPO-FR35004_5,FR35004,1.5373,45.1587,121.0,Urban,Background,STA-FR35004
France,2014,SPO-FR35006_5,FR35006,1.7628,45.2627,264.0,Urban,Background,STA-FR35006
France,2019,SPO-FR35019_5,FR35019,0.824,45.8758,187.0,Rural,Industrial,STA-FR35019
France,2025,SPO-FR34029_5,FR34029,1.9447,47.8378,109.0,Urban,Background,STA-FR34029
France,2015,SPO-FR34057_5,FR34057,2.0033,46.9429,147.0,Urban,Traffic,STA-FR34057
France,2014,SPO-FR34061_5,FR34061,1.3027,47.5943,118.0,Urban,Background,STA-FR34061
France,2013,SPO-FR34038_5,FR34038,2.6101,46.8147,182.0,Rural,Background,STA-FR34038
France,2017,SPO-FR41001_5,FR41001,8.7357,41.9247,39.0,Urban,Background,STA-FR41001
France,2013,SPO-FR41002_5,FR41002,9.4464,42.6979,60.0,Urban,Background,STA-FR41002
France,2016,SPO-FR41003_5,FR41003,8.8203,41.958,30.0,Suburban,Industrial,STA-FR41003
France,2016,SPO-FR41020_5,FR41020,9.4517,42.7001,5.0,Urban,Traffic,STA-FR41020
France,2014,SPO-FR41004_5,FR41004,9.476,42.5358,15.0,Suburban,Industrial,STA-FR41004
France,2025,SPO-FR41059_5,FR41059,8.7383,41.9258,8.0,Urban,Traffic,STA-FR41059
France,2022,SPO-FR41060_5,FR41060,9.4464,42.7028,15.0,Urban,Traffic,STA-FR41060
France,2015,SPO-FR08616_5,FR08616,4.362,43.8299,40.0,Urban,Traffic,STA-FR08616
France,2013,SPO-FR08030_5,FR08030,3.8988,43.6096,17.0,Urban,Traffic,STA-FR08030
France,2022,SPO-FR41024_5,FR41024,9.19,42.236,653.0,Rural,Background,STA-FR41024
France,2023,SPO-FR08020_5,FR08020,4.0884,43.6758,15.0,Suburban,Industrial,STA-FR08020
France,2024,SPO-FR12004_5,FR12004,1.4181,43.5757,144.0,Urban,Background,STA-FR12004
France,2014,SPO-FR12026_5,FR12026,2.1459,43.9278,181.0,Urban,Background,STA-FR12026
France,2015,SPO-FR08617_5,FR08617,4.2658,43.9254,76.0,Suburban,Background,STA-FR08617
France,2016,SPO-FR08614_5,FR08614,4.3744,43.8344,42.0,Urban,Background,STA-FR08614
France,2019,SPO-FR08713_5,FR08713,2.9035,42.6835,55.0,Urban,Background,STA-FR08713
France,2025,SPO-FR08714_5,FR08714,2.9005,42.6955,48.0,Urban,Background,STA-FR08714
France,2018,SPO-FR12030_5,FR12030,1.444,43.5873,146.0,Urban,Background,STA-FR12030
France,2024,SPO-FR12020_5,FR12020,0.1791,43.6287,230.0,Rural,Background,STA-FR12020
France,2022,SPO-FR12042_5,FR12042,-0.0405,43.0962,403.0,Urban,Background,STA-FR12042
France,2020,SPO-FR12085_5,FR12085,1.4152,43.6104,147.0,Urban,Traffic,STA-FR12085
France,2024,SPO-FR12052_5,FR12052,0.0623,43.2303,312.0,Urban,Background,STA-FR12052
France,2018,SPO-FR05083_5,FR05083,0.2325,49.5027,80.0,Urban,Industrial,STA-FR05083
France,2017,SPO-FR12053_5,FR12053,2.2302,43.6105,183.0,Urban,Background,STA-FR12053
France,2013,SPO-FR12045_5,FR12045,-0.0524,43.095,385.0,Urban,Traffic,STA-FR12045
France,2017,SPO-FR05089_5,FR05089,0.1109,49.5002,60.0,Urban,Traffic,STA-FR05089
France,2013,SPO-FR05084_5,FR05084,0.5719,49.4933,35.0,Urban,Industrial,STA-FR05084
France,2014,SPO-FR05078_5,FR05078,0.1427,49.4983,3.0,Urban,Background,STA-FR05078
France,2023,SPO-FR21001_5,FR21001,-0.3911,49.1922,56.0,Urban,Background,STA-FR21001
France,2015,SPO-FR21016_5,FR21016,-0.3536,49.1751,8.0,Urban,Traffic,STA-FR21016
France,2019,SPO-FR21060_5,FR21060,-0.1697,49.1172,28.0,Urban,Traffic,STA-FR21060
France,2019,SPO-FR05090_5,FR05090,0.1006,49.5147,92.0,Urban,Background,STA-FR05090
France,2017,SPO-FR21021_5,FR21021,0.2272,49.1472,56.0,Urban,Background,STA-FR21021
France,2016,SPO-FR21019_5,FR21019,-0.3528,49.1517,22.0,Urban,Background,STA-FR21019
France,2013,SPO-FR25039_5,FR25039,1.1483,49.0213,65.0,Urban,Background,STA-FR25039
France,2013,SPO-FR21031_5,FR21031,0.1108,48.4456,140.0,Suburban,Background,STA-FR21031
France,2018,SPO-FR21040_5,FR21040,-1.0847,49.1164,56.0,Urban,Background,STA-FR21040
France,2013,SPO-FR25048_5,FR25048,1.058,49.4282,9.0,Urban,Background,STA-FR25048
France,2022,SPO-FR25043_5,FR25043,1.099,49.4005,11.0,Urban,Background,STA-FR25043
France,2019,SPO-FR25051_5,FR25051,1.074,49.918,45.0,Urban,Traffic,STA-FR25051
France,2014,SPO-FR25036_5,FR25036,1.0938,49.4424,17.0,Urban,Background,STA-FR25036
France,2020,SPO-FR25053_5,FR25053,1.0988,49.4367,9.0,Urban,Traffic,STA-FR25053
France,2014,SPO-FR02013_5,FR02013,4.9346,43.4589,4.0,Suburban,Industrial,STA-FR02013
France,2020,SPO-FR02043_5,FR02043,5.2223,43.4165,15.0,Urban,Background,STA-FR02043
France,2018,SPO-FR03071_5,FR03071,5.9242,43.1311,26.0,Urban,Background,STA-FR03071
France,2022,SPO-FR07004_5,FR07004,3.1138,45.7973,340.0,Urban,Background,STA-FR07004
France,2018,SPO-FR07054_5,FR07054,3.887,45.039,629.0,Urban,Background,STA-FR07054
France,2017,SPO-FR07009_5,FR07009,3.0875,45.7722,390.0,Urban,Background,STA-FR07009
France,2023,SPO-FR07052_5,FR07052,2.4411,44.9201,640.0,Urban,Background,STA-FR07052
France,2023,SPO-FR07022_5,FR07022,3.6007,46.6527,235.0,Rural,Background,STA-FR07022
France,2021,SPO-FR07059_5,FR07059,3.4257,46.1304,257.0,Urban,Background,STA-FR07059
France,2023,SPO-FR07058_5,FR07058,2.594,46.3407,203.0,Urban,Background,STA-FR07058
France,2016,SPO-FR07057_5,FR07057,3.3406,46.562,221.0,Urban,Background,STA-FR07057
France,2021,SPO-FR15018_5,FR15018,5.5894,45.3602,286.0,Urban,Background,STA-FR15018
France,2017,SPO-FR15038_5,FR15038,5.7531,45.1828,219.0,Urban,Background,STA-FR15038
France,2016,SPO-FR15048_5,FR15048,5.8822,45.2797,260.0,Suburban,Background,STA-FR15048
France,2022,SPO-FR15043_5,FR15043,5.7356,45.1619,219.0,Urban,Background,STA-FR15043
France,2017,SPO-FR15045_5,FR15045,5.6767,45.0578,310.0,Suburban,Background,STA-FR15045
France,2013,SPO-FR20019_5,FR20019,4.8862,45.7584,180.0,Urban,Traffic,STA-FR20019
France,2024,SPO-FR20017_5,FR20017,4.8298,45.7353,172.0,Urban,Background,STA-FR20017
France,2016,SPO-FR20037_5,FR20037,4.8022,45.6019,235.0,Suburban,Background,STA-FR20037
France,2014,SPO-FR20045_5,FR20045,4.9803,45.7317,209.0,Suburban,Background,STA-FR20045
France,2019,SPO-FR20046_5,FR20046,4.9247,45.7789,172.0,Urban,Background,STA-FR20046
France,2013,SPO-FR20047_5,FR20047,4.954,45.8232,180.0,Suburban,Background,STA-FR20047
France,2023,SPO-FR20069_5,FR20069,4.8986,45.7748,170.0,Urban,Traffic,STA-FR20069
France,2021,SPO-FR20062_5,FR20062,4.8542,45.7577,160.0,Urban,Background,STA-FR20062
France,2017,SPO-FR20070_5,FR20070,4.8444,45.7497,167.0,Urban,Traffic,STA-FR20070
France,2019,SPO-FR20077_5,FR20077,4.7156,45.9901,184.0,Urban,Background,STA-FR20077
France,2018,SPO-FR20048_5,FR20048,5.0722,45.7533,217.0,Suburban,Background,STA-FR20048
France,2018,SPO-FR27002_5,FR27002,4.8052,45.3678,157.0,Urban,Background,STA-FR27002
France,2018,SPO-FR27007_5,FR27007,5.2709,45.6082,227.0,Urban,Background,STA-FR27007
France,2013,SPO-FR29424_5,FR29424,4.3954,45.4201,552.0,Urban,Background,STA-FR29424
France,2020,SPO-FR29423_5,FR29423,4.0747,46.0411,259.0,Urban,Background,STA-FR29423
France,2017,SPO-FR29429_5,FR29429,4.6239,45.5334,259.0,Suburban,Traffic,STA-FR29429
France,2016,SPO-FR29439_5,FR29439,4.4297,45.4818,520.0,Suburban,Background,STA-FR29439
France,2018,SPO-FR29441_5,FR29441,4.3888,45.448,498.0,Urban,Traffic,STA-FR29441
