idx,AirQualityStation,no2,img_path,s5p_path,date_str,Country,Year,Sampling Point Id,Air Quality Station EoI Code,Longitude,Latitude,Altitude,Air Quality Station Area,Air Quality Station Type,average_o3,average_pm10,average_co,average_no2,average_so2,time,tavg,prcp,wspd,pres,tsun
36,STA_ES2063A,30.41220526998611,STA_ES2063A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNG_20200519T141241.npy,STA_ES2063A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,01-2019,Spain,2015.0,SP_36057026_8_8,ES2063A,-8.7111,42.2224,30.0,Urban,Traffic,31.96671289791956,28.32499999869185,0.166005547850208,30.412205269986128,1.0108333333333333,2019-01-01,7.9,238.0,11.0,1023.7,8760.0
37,STA_ES2063A,31.68747967414636,STA_ES2063A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNG_20200519T141241.npy,STA_ES2063A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,02-2019,Spain,2015.0,SP_36057026_8_8,ES2063A,-8.7111,42.2224,30.0,Urban,Traffic,46.23140624960938,35.43661740482759,0.144265625,31.687479674146346,1.012968749984375,2019-02-01,10.9,40.0,10.9,1024.5,9180.0
39,STA_ES2063A,14.179516357297311,STA_ES2063A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNG_20200519T141241.npy,STA_ES2063A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,04-2019,Spain,2015.0,SP_36057026_8_8,ES2063A,-8.7111,42.2224,30.0,Urban,Traffic,70.77140825029872,17.681740369400856,0.1739544807823613,14.179516357297295,1.0012857142857143,2019-04-01,11.9,247.0,12.8,1013.4,10080.0
40,STA_ES2063A,14.108389714424904,STA_ES2063A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNG_20200519T141241.npy,STA_ES2063A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,05-2019,Spain,2015.0,SP_36057026_8_8,ES2063A,-8.7111,42.2224,30.0,Urban,Traffic,66.14465493909337,17.620297697943165,0.1311502029769959,14.1083897144249,1.0024357239512856,2019-05-01,16.3,27.0,13.7,1017.3,19140.0
41,STA_ES2063A,11.520336604291725,STA_ES2063A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNG_20200519T141241.npy,STA_ES2063A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,06-2019,Spain,2015.0,SP_36057026_8_8,ES2063A,-8.7111,42.2224,30.0,Urban,Traffic,54.44207573626929,14.304734574892397,0.1738990181626928,11.520336604291725,1.0036516853932584,2019-06-01,16.0,40.0,11.2,1016.6,14040.0
42,STA_ES2063A,13.684646737744618,STA_ES2063A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNG_20200519T141241.npy,STA_ES2063A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,07-2019,Spain,2015.0,SP_36057026_8_8,ES2063A,-8.7111,42.2224,30.0,Urban,Traffic,39.351248164170336,20.31729428046025,0.1163043478260869,13.684646737744565,1.0,2019-07-01,20.5,15.0,10.8,1015.5,18180.0
43,STA_ES2063A,14.287689968130698,STA_ES2063A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNG_20200519T141241.npy,STA_ES2063A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,08-2019,Spain,2015.0,SP_36057026_8_8,ES2063A,-8.7111,42.2224,30.0,Urban,Traffic,32.412395542729804,17.178639453959185,0.1281657608695652,14.287689968130698,1.0076190476190476,2019-08-01,19.8,48.0,11.0,1017.5,15780.0
44,STA_ES2063A,21.564145657521035,STA_ES2063A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNG_20200519T141241.npy,STA_ES2063A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,09-2019,Spain,2015.0,SP_36057026_8_8,ES2063A,-8.7111,42.2224,30.0,Urban,Traffic,38.36974789880953,21.420257233745986,0.1356582633053221,21.56414565752101,2.8401960764565826,2019-09-01,19.7,54.0,11.8,1018.8,14760.0
45,STA_ES2063A,22.58095238005444,STA_ES2063A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNG_20200519T141241.npy,STA_ES2063A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10-2019,Spain,2015.0,SP_36057026_8_8,ES2063A,-8.7111,42.2224,30.0,Urban,Traffic,32.10435374096598,20.13592896035519,0.1308163265306122,22.580952380054423,1.034149659809524,2019-10-01,15.0,200.0,11.0,1017.4,7500.0
46,STA_ES2063A,22.32121212030307,STA_ES2063A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNG_20200519T141241.npy,STA_ES2063A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11-2019,Spain,2015.0,SP_36057026_8_8,ES2063A,-8.7111,42.2224,30.0,Urban,Traffic,37.532323232049066,22.95772005660895,0.1295238095238095,22.32121212030303,1.1047619046897548,2019-11-01,10.9,460.0,13.8,1013.3,2520.0
47,STA_ES2063A,25.89986468094729,STA_ES2063A/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNG_20200519T141241.npy,STA_ES2063A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12-2019,Spain,2015.0,SP_36057026_8_8,ES2063A,-8.7111,42.2224,30.0,Urban,Traffic,33.94303112269283,29.13799185792401,0.1396346414073071,25.899864680947225,1.2592692825033829,2019-12-01,9.8,384.0,13.5,1019.0,5700.0
1010,STA_ES1432A,15.862585034013604,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,01-2019,Spain,2015.0,SP_33011001_8_8,ES1432A,-6.5527,43.1788,363.0,Suburban,Background,35.559183673469384,21.181756755135137,0.6226122446666666,15.862585034013604,10.338775510204082,2019-01-01,6.6,233.0,7.9,1024.1,6300.0
1011,STA_ES1432A,12.563527653213752,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,02-2019,Spain,2015.0,SP_33011001_8_8,ES1432A,-6.5527,43.1788,363.0,Suburban,Background,43.91778774289985,21.771535020834577,0.9733034367713004,12.563527653213752,11.227204783258594,2019-02-01,10.6,51.0,7.0,1023.8,11580.0
1013,STA_ES1432A,4.9623955431754885,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,04-2019,Spain,2015.0,SP_33011001_8_8,ES1432A,-6.5527,43.1788,363.0,Suburban,Background,52.05710306406685,13.014066848830083,0.3232869080779944,4.962395543175488,11.772980501392755,2019-04-01,12.0,79.0,8.1,1012.5,10920.0
1014,STA_ES1432A,4.180461329715061,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,05-2019,Spain,2015.0,SP_33011001_8_8,ES1432A,-6.5527,43.1788,363.0,Suburban,Background,54.41926729986432,13.829419700323887,0.2204070556309362,4.180461329715061,4.858887381275441,2019-05-01,13.8,57.0,7.8,1018.5,13740.0
1015,STA_ES1432A,3.7405857740585775,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,06-2019,Spain,2015.0,SP_33011001_8_8,ES1432A,-6.5527,43.1788,363.0,Suburban,Background,51.5391061452514,14.485495115983264,0.2368061366806136,3.7405857740585775,4.216178521617852,2019-06-01,16.0,89.0,7.1,1016.0,7560.0
1016,STA_ES1432A,4.756427604871448,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,07-2019,Spain,2015.0,SP_33011001_8_8,ES1432A,-6.5527,43.1788,363.0,Suburban,Background,58.34506089309878,15.881029808617884,0.2304055944055944,4.756427604871448,6.121786197564276,2019-07-01,19.6,55.0,6.6,1016.6,10920.0
1017,STA_ES1432A,4.426450742240216,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,08-2019,Spain,2015.0,SP_33011001_8_8,ES1432A,-6.5527,43.1788,363.0,Suburban,Background,57.26450742240216,14.267924525660378,0.2408502024291497,4.426450742240216,7.5492577597840755,2019-08-01,19.8,52.0,6.1,1017.7,9660.0
1018,STA_ES1432A,5.053391053391054,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,09-2019,Spain,2015.0,SP_33011001_8_8,ES1432A,-6.5527,43.1788,363.0,Suburban,Background,56.54689754689755,14.407771258269795,0.1907503607503607,5.053391053391054,5.701298701298701,2019-09-01,17.9,56.0,7.0,1020.2,11460.0
1019,STA_ES1432A,7.47612551159618,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10-2019,Spain,2015.0,SP_33011001_8_8,ES1432A,-6.5527,43.1788,363.0,Suburban,Background,34.83356070941337,13.64011064704011,0.3281446111869031,7.47612551159618,3.8240109140518417,2019-10-01,15.5,133.0,6.6,1016.2,7800.0
1020,STA_ES1432A,7.560669456066946,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11-2019,Spain,2015.0,SP_33011001_8_8,ES1432A,-6.5527,43.1788,363.0,Suburban,Background,40.90376569037657,13.290529244791086,0.4607531378103207,7.560669456066946,4.686192468619247,2019-11-01,10.5,365.0,11.9,1009.9,4020.0
1021,STA_ES1432A,12.402173913043477,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12-2019,Spain,2015.0,SP_33011001_8_8,ES1432A,-6.5527,43.1788,363.0,Suburban,Background,34.97010869565217,16.881948421275073,0.6347010867391305,12.402173913043478,6.228260869565218,2019-12-01,9.6,158.0,9.6,1017.8,6240.0
1046,STA_ES2019A,5.46927374301676,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,04-2019,Spain,2018.0,SP_46256001_8_8,ES2019A,-0.6256,39.5647,510.0,Suburban,Background,87.12445730824892,9.743732590529248,0.1,5.46927374301676,3.427374301675977,2019-04-01,15.2,78.0,15.6,1012.7,13260.0
1047,STA_ES2019A,13.094594594594597,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,06-2019,Spain,2018.0,SP_46256001_8_8,ES2019A,-0.6256,39.5647,510.0,Suburban,Background,76.84600760456274,24.509635974304068,0.1232432432432432,13.094594594594597,3.226293103448276,2019-06-01,22.5,0.0,12.6,1015.0,21060.0
1048,STA_ES2019A,15.408163265306122,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,07-2019,Spain,2018.0,SP_46256001_8_8,ES2019A,-0.6256,39.5647,510.0,Suburban,Background,62.19376693766937,37.36040609137056,0.1229946524064171,15.408163265306122,3.274111675126904,2019-07-01,27.0,14.0,12.2,1013.5,21060.0
1049,STA_ES2019A,5.40661938534279,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,09-2019,Spain,2018.0,SP_46256001_8_8,ES2019A,-0.6256,39.5647,510.0,Suburban,Background,58.01729559748428,20.00228832951945,0.1215102974828375,5.40661938534279,4.3279069767441865,2019-09-01,23.6,123.0,12.1,1017.2,13860.0
1050,STA_ES2019A,5.236486486486488,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10-2019,Spain,2018.0,SP_46256001_8_8,ES2019A,-0.6256,39.5647,510.0,Suburban,Background,50.58741258741259,8.670520231213873,0.1184971098265895,5.236486486486487,4.345029239766082,2019-10-01,20.1,22.0,10.7,1016.1,15000.0
1051,STA_ES2019A,8.148450244698205,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12-2019,Spain,2018.0,SP_46256001_8_8,ES2019A,-0.6256,39.5647,510.0,Suburban,Background,42.15476190476191,10.219869706840392,0.104071661237785,8.148450244698205,4.768729641693811,2019-12-01,13.1,75.0,14.6,1018.6,9660.0
1384,STA_ES1349A,25.58663028649386,STA_ES1349A/S2A_MSIL2A_20200725T110631_N0214_R137_T30TWN_20200725T120536.npy,STA_ES1349A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,01-2019,Spain,2017.0,SP_01036004_8_8,ES1349A,-2.9634,43.1441,122.0,Suburban,Traffic,28.147679324894515,13.957063711911358,0.2574560216508795,25.58663028649386,4.2664872139973085,2019-01-01,7.7,230.0,9.8,1023.4,3060.0
1385,STA_ES1349A,26.21289355322339,STA_ES1349A/S2A_MSIL2A_20200725T110631_N0214_R137_T30TWN_20200725T120536.npy,STA_ES1349A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,02-2019,Spain,2017.0,SP_01036004_8_8,ES1349A,-2.9634,43.1441,122.0,Suburban,Traffic,39.44929797191888,14.414307004470938,0.2444113263785395,26.212893553223388,4.397913561847988,2019-02-01,11.8,37.0,10.3,1024.2,10380.0
1387,STA_ES1349A,17.555710306406688,STA_ES1349A/S2A_MSIL2A_20200725T110631_N0214_R137_T30TWN_20200725T120536.npy,STA_ES1349A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,04-2019,Spain,2017.0,SP_01036004_8_8,ES1349A,-2.9634,43.1441,122.0,Suburban,Traffic,55.74670571010249,13.34441087613293,0.1923184357541899,17.555710306406684,4.376912378303199,2019-04-01,13.1,73.0,11.0,1013.2,7560.0
1388,STA_ES1349A,18.840324763193504,STA_ES1349A/S2A_MSIL2A_20200725T110631_N0214_R137_T30TWN_20200725T120536.npy,STA_ES1349A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,05-2019,Spain,2017.0,SP_01036004_8_8,ES1349A,-2.9634,43.1441,122.0,Suburban,Traffic,49.51549295774648,14.009472259810554,0.1849797023004059,18.840324763193504,5.108254397834912,2019-05-01,14.3,70.0,11.8,1018.9,11400.0
1389,STA_ES1349A,20.12482468443197,STA_ES1349A/S2A_MSIL2A_20200725T110631_N0214_R137_T30TWN_20200725T120536.npy,STA_ES1349A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,06-2019,Spain,2017.0,SP_01036004_8_8,ES1349A,-2.9634,43.1441,122.0,Suburban,Traffic,48.35672514619883,18.4187675070028,0.1814486638537271,20.12482468443197,4.641456582633054,2019-06-01,18.7,27.0,10.3,1016.0,10800.0
1390,STA_ES1349A,20.34924965893588,STA_ES1349A/S2A_MSIL2A_20200725T110631_N0214_R137_T30TWN_20200725T120536.npy,STA_ES1349A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,07-2019,Spain,2017.0,SP_01036004_8_8,ES1349A,-2.9634,43.1441,122.0,Suburban,Traffic,47.213371266002845,20.353342428376536,0.2130695770804911,20.34924965893588,3.821282401091405,2019-07-01,21.9,64.0,9.7,1016.6,12120.0
1391,STA_ES1349A,16.06056527590848,STA_ES1349A/S2A_MSIL2A_20200725T110631_N0214_R137_T30TWN_20200725T120536.npy,STA_ES1349A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,08-2019,Spain,2017.0,SP_01036004_8_8,ES1349A,-2.9634,43.1441,122.0,Suburban,Traffic,43.30337078651685,16.558546433378197,0.2125033647240915,16.06056527590848,3.97442799461642,2019-08-01,21.7,27.0,8.5,1018.0,10800.0
1392,STA_ES1349A,19.118927973199327,STA_ES1349A/S2A_MSIL2A_20200725T110631_N0214_R137_T30TWN_20200725T120536.npy,STA_ES1349A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,09-2019,Spain,2017.0,SP_01036004_8_8,ES1349A,-2.9634,43.1441,122.0,Suburban,Traffic,39.65482233502538,16.666666666666668,0.2107941652998379,19.11892797319933,4.427876823338736,2019-09-01,19.6,85.0,9.0,1020.3,10500.0
1393,STA_ES1349A,16.99865229110512,STA_ES1349A/S2A_MSIL2A_20200725T110631_N0214_R137_T30TWN_20200725T120536.npy,STA_ES1349A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10-2019,Spain,2017.0,SP_01036004_8_8,ES1349A,-2.9634,43.1441,122.0,Suburban,Traffic,32.798882681564244,13.0234375,0.1902170963364993,16.99865229110512,2.8598382749326148,2019-10-01,17.5,115.0,9.4,1016.4,7440.0
1394,STA_ES1349A,15.45658263305322,STA_ES1349A/S2A_MSIL2A_20200725T110631_N0214_R137_T30TWN_20200725T120536.npy,STA_ES1349A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11-2019,Spain,2017.0,SP_01036004_8_8,ES1349A,-2.9634,43.1441,122.0,Suburban,Traffic,30.9171511627907,8.785515320334262,0.2016736990154712,15.45658263305322,1.5698324022346368,2019-11-01,11.9,371.0,12.6,1009.2,2340.0
1395,STA_ES1349A,15.809734513274336,STA_ES1349A/S2A_MSIL2A_20200725T110631_N0214_R137_T30TWN_20200725T120536.npy,STA_ES1349A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12-2019,Spain,2017.0,SP_01036004_8_8,ES1349A,-2.9634,43.1441,122.0,Suburban,Traffic,25.82488479262673,12.097133757961783,0.2404135893648449,15.809734513274336,1.6053019145802652,2019-12-01,11.5,117.0,12.4,1018.1,5700.0
1924,STA-BG0075A,42.99582772152085,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,01-2019,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,55.6179811531494,35.092580641612905,0.4309825032166891,42.99582772152086,19.84275908118439,2019-01-01,3.5,21.0,12.4,1012.2,6300.0
1925,STA-BG0075A,43.74465773437496,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,02-2019,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,72.16308035270833,37.31285713928571,0.4002827379613095,43.744657734375,13.299568449925594,2019-02-01,4.8,11.0,12.5,1021.8,7500.0
1927,STA-BG0075A,27.03273991304589,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,04-2019,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,92.77619444083332,25.718666662666667,0.2300416666666666,27.0327399130459,12.926536854172465,2019-04-01,10.4,29.0,11.4,1016.7,12480.0
1928,STA-BG0075A,28.987837298234115,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,05-2019,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,64.76177657732167,27.40999999709677,0.3061507402422611,28.98783729823413,17.194433959056603,2019-05-01,16.9,50.0,10.8,1011.5,15420.0
1929,STA-BG0075A,27.30599999683333,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,07-2019,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,58.78260107407008,25.799999995333334,0.2201214574898785,27.305999996833336,13.576454666414072,2019-07-01,23.4,62.0,9.6,1012.0,19140.0
1930,STA-BG0075A,20.296536384865227,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,08-2019,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,66.27970429658602,25.94161290064516,0.2054032258064516,20.296536384865227,14.05274932332884,2019-08-01,24.3,6.0,11.4,1015.3,20760.0
1931,STA-BG0075A,29.43912377938808,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,09-2019,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,59.55844227653686,24.38607142321429,0.2891376912378303,29.43912377938804,16.813755212364395,2019-09-01,20.7,16.0,10.8,1017.0,15540.0
1932,STA-BG0075A,45.05475569677518,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10-2019,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,37.222435060746754,29.251818177272728,0.4074308941626016,45.054755696775246,19.856465794185667,2019-10-01,16.0,21.0,8.3,1018.5,11880.0
1933,STA-BG0075A,37.46292478743735,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11-2019,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,40.90307370926286,25.814333329333333,0.4150557101532033,37.46292478743733,18.239233980055708,2019-11-01,14.2,39.0,12.1,1016.3,6300.0
1934,STA-BG0075A,48.73854447118597,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12-2019,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,24.7012634368414,48.1149999975,0.6272849457930108,48.704818300969045,26.32158601794355,2019-12-01,7.8,26.0,11.1,1017.1,8220.0
1935,STA-BG0075A,54.489431818181856,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,01-2020,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,16.647792728802155,37.661666663333335,0.6224059135349462,49.75180107180108,23.66149393987887,2020-01-01,4.4,1.0,12.1,1024.9,8700.0
1936,STA-BG0075A,41.16400611620801,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,02-2020,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,32.84403735241379,29.077586202413794,0.450086206795977,39.81561781264368,22.436580456479884,2020-02-01,7.1,21.0,13.9,1016.8,8880.0
1938,STA-BG0075A,24.13067183462532,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,04-2020,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,63.37209721743056,25.41366666433333,0.3285694444444444,20.789374996694445,19.13097221848611,2020-04-01,10.8,4.0,12.6,1018.1,16500.0
1939,STA-BG0075A,18.566699801192858,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,05-2020,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,56.91866935079301,19.285483868387097,0.2825,17.588682792513442,26.946491931881724,2020-05-01,15.9,30.0,11.4,1014.7,14520.0
1940,STA-BG0075A,22.031340361445807,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,06-2020,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,47.63831944043056,15.808214282142858,0.2724861111111111,21.16097221861111,28.475688451905423,2020-06-01,20.5,103.0,8.9,1009.7,14400.0
1941,STA-BG0075A,15.505028985507236,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,07-2020,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,59.98728494153226,20.48620689310345,0.2391397849462365,15.472258061115593,23.221088706370967,2020-07-01,24.0,15.0,10.6,1013.2,21420.0
1942,STA-BG0075A,7.76561764705883,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,08-2020,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,59.83135869092391,13.561428571428571,0.2190735694822888,7.652779287956403,34.60076335396947,2020-08-01,24.7,5.0,11.9,1012.8,21360.0
1943,STA-BG0075A,14.529406528189908,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,09-2020,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,56.27447432315404,26.4774999975,0.2183823529166666,14.672285008353809,2.8629238291646195,2020-09-01,21.8,16.0,11.8,1015.9,16860.0
1944,STA-BG0075A,27.443978159126395,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10-2020,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,36.51548386725806,28.177241376206897,0.3365456988709677,25.854516125268816,3.976572576438172,2020-10-01,17.3,22.0,9.3,1015.7,11220.0
1945,STA-BG0075A,34.07619548872184,STA-BG0075A/S2B_MSIL2A_20200731T085559_N0214_R007_T35TNH_20200731T120922.npy,STA-BG0075A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11-2020,Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,21.273819441277777,32.19133332966667,0.4572638886111111,33.23570832944444,4.782513884791667,2020-11-01,8.9,28.0,10.0,1025.6,5640.0
